Dataset,Centiloid Quantile,Weighted Clustering Coefficient,Weighted Avg. Shortest Path Length,Weighted Small World
ADNI,0,0.07460527885214287,2.1904193652098285,0.3543208275333069
ADNI,0,0.07283343928492166,2.1090851016928918,0.31142352610013463
ADNI,0,0.06934890447442871,2.1357173323437237,0.29477044504613487
ADNI,0,0.06368940131965944,2.3225776044982065,0.24623800406304847
ADNI,0,0.07741978740759552,2.2536557495127827,0.36419978089716804
ADNI,0,0.06497544255182228,2.1286550912994504,0.27213350476695825
ADNI,0,0.06550880550295457,2.237422743010569,0.259319659191845
ADNI,0,0.07233284698993285,2.217210229051577,0.3225798843960256
ADNI,0,0.06336896727006369,2.0869108703282717,0.26809403441008595
ADNI,0,0.07227061140909348,2.1335694191781203,0.2929105673681477
ADNI,0,0.0740247613590145,1.9255922088435184,0.3387439935252688
ADNI,0,0.06915796751787143,2.211653568495093,0.2797135587160536
ADNI,0,0.06040078836457466,1.7018160956522324,0.3121599514211316
ADNI,0,0.06627706601719226,1.7443934983921077,0.34306095954845267
ADNI,0,0.05595095523299927,1.9863578466940142,0.2604558397182256
ADNI,0,0.06924187261019547,2.167901272706791,0.2948135909625421
ADNI,0,0.08215597892087712,2.463549046899363,0.32849394157433903
ADNI,0,0.06553779830171282,2.012757381923421,0.279870748706315
ADNI,0,0.047646444786038064,1.5961742792020217,0.2914674937369338
ADNI,0,0.07184068012356384,2.3392893754918016,0.29178324883521967
ADNI,0,0.06460910964843888,1.8449844290157764,0.3436514943579272
ADNI,0,0.06754645631736785,1.8790632431152878,0.316090655921514
ADNI,0,0.06811175071083879,2.074528143934131,0.2904175527923753
ADNI,0,0.07607188185949607,2.22136593285514,0.30148662304293256
ADNI,0,0.08213111108636112,2.0020706442902556,0.39881122148503023
ADNI,0,0.06455891149833165,2.3176841776258725,0.24627222529279033
ADNI,0,0.08467254583876213,1.8625681640530878,0.4186512376840095
ADNI,0,0.06811493053898539,2.2329101857476523,0.29633740301476164
ADNI,0,0.079441494243019,2.0205837201058934,0.37623190394038697
ADNI,0,0.06496546083370958,2.0246831239322547,0.3159161125172892
ADNI,0,0.06690604181649162,2.35716983851167,0.2683666559447697
ADNI,0,0.061786328599550924,2.1155972939832584,0.2697111282705317
ADNI,0,0.07459456922750579,2.2560482005768763,0.31168627980351665
ADNI,0,0.060973606731246396,2.1781082093729878,0.23257840402186822
ADNI,0,0.07494300776582756,1.8928926128424985,0.3602226689519971
ADNI,0,0.0704487108035144,2.1807710548621713,0.2912759001967205
ADNI,0,0.05504990893660015,2.1151899696879517,0.23932846842070454
ADNI,0,0.060232853882528144,2.179741098476099,0.28442583485730144
ADNI,0,0.07819466560423176,2.6604842232860593,0.2457733993657457
ADNI,0,0.07004968765027704,2.0391604501474805,0.3209686766608759
ADNI,0,0.05917447566105275,2.1128261667113275,0.2161416351209444
ADNI,0,0.06891645608328123,1.7062622587343166,0.37716664264226596
ADNI,0,0.059623627968530254,1.7134643032234114,0.2900140397511997
ADNI,0,0.06408167959168501,1.8295553681000667,0.31152947630165945
ADNI,0,0.06342496260190036,1.9770175503502925,0.346832054528934
ADNI,0,0.06888126523969824,2.4021074034782925,0.2509878012548052
ADNI,0,0.07034142111840971,2.1579735900913724,0.30580055469134737
ADNI,0,0.059560440360909364,2.0878676897502086,0.2510241655564918
ADNI,0,0.0832266890668041,2.1158256387092993,0.33873525127529236
ADNI,0,0.0735363013123339,1.9801926822531997,0.3324826418347682
ADNI,0,0.0735690028109379,1.6920030191668247,0.4125505007443732
ADNI,0,0.06346867357851052,1.7631477367822639,0.34227848025663843
ADNI,0,0.06832412948877419,2.0982286935614556,0.29756785524351076
ADNI,0,0.061949923507405025,2.354766616076288,0.2443507838988563
ADNI,0,0.0608956448867648,1.6662287282269943,0.3515911496309028
ADNI,0,0.07193900054121936,2.0180599627244176,0.3137048256043835
ADNI,0,0.057670151486307365,1.7001380031335551,0.2814865565464407
ADNI,0,0.08276342824488678,2.0640523716683887,0.4053461988562085
ADNI,0,0.06540232524118358,2.1283036169883234,0.2950601848074238
ADNI,0,0.07291044564854088,1.8454996131481651,0.33903943618620885
ADNI,0,0.05794369757876684,2.0353102196457273,0.23715257758049926
ADNI,0,0.06183468531351972,1.9078739918472778,0.3091814719626507
ADNI,0,0.05513086649849926,1.8376962117662492,0.2621310749951152
ADNI,0,0.07600018302815033,2.2644233365311752,0.29856140646434404
ADNI,0,0.0718905002656138,1.8880796775156503,0.32886049902150755
ADNI,0,0.060440470175537137,2.061392860528395,0.2695542195533414
ADNI,0,0.06147376212389075,1.8333803584379758,0.31435929465183293
ADNI,0,0.07660625431315304,2.2617545435549626,0.292431361044416
ADNI,0,0.06662894793926082,2.1538407830091844,0.2975657441139088
ADNI,0,0.0713084386937697,2.0982406726954457,0.3136744993719397
ADNI,0,0.07962130187672392,2.327532302983058,0.36392570291886517
ADNI,0,0.057227675269815835,1.8707006563048472,0.29679214118873615
ADNI,0,0.06011734549946584,1.8200476275689568,0.3142760512260925
ADNI,0,0.06770889345332642,1.7819255123393645,0.35169040686804837
ADNI,0,0.07251367902988894,1.9730976871882073,0.35925574300310953
ADNI,0,0.07132330912509137,2.098230518033805,0.34047873728659966
ADNI,0,0.07599431358263449,2.028787239022995,0.35163003766507855
ADNI,0,0.08527189306894903,1.889403832329213,0.4197459849901254
ADNI,0,0.06855322665436174,1.9740674764545842,0.32888317648060716
ADNI,0,0.06326267791905692,1.752727347503817,0.3581874773216123
ADNI,0,0.080268083493985,2.1980963812831344,0.3586242901395669
ADNI,0,0.0751180414281863,2.018912128994711,0.3276872411486912
ADNI,0,0.07239629454526132,2.2946158560510903,0.26710183677187227
ADNI,0,0.07464105665447111,2.3159509807033083,0.295640124332251
ADNI,0,0.06520987422851202,1.9045903351865638,0.28717397243466325
ADNI,0,0.06357537571161988,2.2411922486717235,0.2593639219909338
ADNI,0,0.06135065153735846,2.050097689247278,0.2923802256140574
ADNI,0,0.061458181505498304,1.9227327410674608,0.29881560689131637
ADNI,0,0.06364120074974895,1.9501255935099546,0.31403285164216155
ADNI,0,0.060557116468704555,1.8937498117031388,0.2592220006175575
ADNI,0,0.06536419344230526,1.7642580378682053,0.34824030009268647
ADNI,0,0.07613012838137428,1.7650726854656158,0.41389389407488947
ADNI,0,0.07115698500577798,1.9835046817972193,0.3208777034076216
ADNI,0,0.0673794062946118,1.8089089176993036,0.38119165498914764
ADNI,0,0.07615189305295192,2.4031147340157615,0.3072190506556276
ADNI,0,0.06531575924043233,2.26229160675222,0.2776248303448127
ADNI,0,0.06386838710504714,2.365540391244893,0.2421766800572388
ADNI,0,0.0718044524209394,1.9441799809364353,0.32743745072429686
ADNI,0,0.07687780119280896,2.2001009646166323,0.30060797393612765
ADNI,0,0.06584439320441449,1.6401709493154055,0.36821435544123493
ADNI,0,0.07258114600837134,2.240245886297421,0.29617821250844245
ADNI,0,0.0758131776968742,2.0663546145578326,0.3505218310481222
ADNI,0,0.06659610296221866,2.2864252386541697,0.2532903229333098
ADNI,0,0.07296017520224624,2.2675704795816745,0.3053275760571157
ADNI,0,0.06207253789681858,1.6388264409892979,0.3893769450640101
ADNI,0,0.06457614787461909,1.6561650348892727,0.3597498372264294
ADNI,0,0.07680825654665654,2.232329415363012,0.33041777701887337
ADNI,0,0.06596739325981729,1.858910976518406,0.34847084550215435
ADNI,0,0.062269409915927075,2.101496939557771,0.3029024003543572
ADNI,0,0.06417116687112083,2.0841754256270386,0.2615472616899745
ADNI,0,0.07395296087787687,2.230669909875741,0.3057848270115493
ADNI,0,0.05666343113537525,2.3863835463569614,0.20114851530275896
ADNI,0,0.06060950003754785,2.0899482354824888,0.27043739500823644
ADNI,0,0.06726633631056156,1.6736044540511423,0.3522078164336875
ADNI,0,0.0532004412506805,1.7376322941805378,0.279727872178677
ADNI,0,0.07411731149311396,2.2322160945902354,0.30349646561452515
ADNI,0,0.06294162135832412,2.0159822315607983,0.30197203127687067
ADNI,0,0.06535485829147773,2.3260724817437026,0.24601360827735394
ADNI,0,0.07090192416493228,2.338579116489034,0.2806922237382408
ADNI,0,0.0672507609342827,1.7552244695787764,0.3163708052486673
ADNI,0,0.06622679261460496,1.905520540220193,0.2925793383367691
ADNI,0,0.0864230978533413,2.1320856970801896,0.40990219307961473
ADNI,0,0.06797278156071715,2.111949332311057,0.34579140827616683
ADNI,0,0.06794185013615033,2.116064116743601,0.28769608468659436
ADNI,0,0.07358103147284074,2.498153581164467,0.25997991817023774
ADNI,0,0.0706089931095841,1.8814005107101575,0.3544790985775097
ADNI,0,0.07018449762402616,2.0589356550870326,0.29283112814955253
ADNI,0,0.08340257586101557,2.3033040443753547,0.3461085523993866
ADNI,0,0.06480394885611616,2.1020681319995997,0.2924716403823536
ADNI,0,0.06115700655132133,1.7338888035018711,0.3181577293190362
ADNI,0,0.05976643166938697,1.4739864420050428,0.3815152165767213
ADNI,0,0.06294064851829917,2.1202418716269946,0.2701132698763117
ADNI,0,0.06478022506056723,1.9054180226955553,0.3078916877843565
ADNI,0,0.07232500806749237,2.1220356157097124,0.311986964868808
ADNI,0,0.058132920182384105,1.9971852622738044,0.25945902115837655
ADNI,0,0.06512618776643624,2.1451956837653463,0.2828473596676833
ADNI,0,0.06305701373562436,2.0277170258190242,0.3155466140568677
ADNI,0,0.068667674265468,2.4934915035471876,0.2638998269480604
ADNI,0,0.061333766305998676,2.179611087723363,0.28268336596859556
ADNI,0,0.07661890936246116,1.969583998137905,0.40231588539679686
ADNI,0,0.06146101989005539,2.2962648286964953,0.21884033711531894
ADNI,0,0.07584867081453177,1.7507299565364416,0.388631413369447
ADNI,0,0.07767821643168074,2.2194084173207655,0.3286814653929883
ADNI,0,0.07777329109169953,2.249581641309437,0.31002861750051675
ADNI,0,0.05596756442671743,2.0347406180417913,0.2532106451520744
ADNI,0,0.07112572039440541,2.049986954558313,0.3210528767200172
ADNI,0,0.06194176369038217,2.0636682789716216,0.28521413069043544
ADNI,0,0.07090011973116024,2.372685703090394,0.2665878260508291
ADNI,0,0.07780945997813522,2.33036093738327,0.299701082896904
ADNI,0,0.07049149011879655,1.9763976219303065,0.36539368302715985
ADNI,0,0.06653186918072153,2.334408931143261,0.26477534768887134
ADNI,0,0.07096569893135231,2.3259225548624984,0.2754518056402303
ADNI,0,0.07541723284897796,1.9878889586273503,0.3394872714952557
ADNI,0,0.07394489512673613,2.0597976578296198,0.3388841786341516
ADNI,0,0.06277425203551441,2.0725311128941324,0.266598646915527
ADNI,0,0.06502754201813288,1.8180132239977316,0.3197151207452233
ADNI,0,0.06924874815703104,2.1849366258978247,0.30050040170608827
ADNI,0,0.06619482190523393,2.2493979922958394,0.30252729720066995
ADNI,0,0.06291296348269741,1.93265171984299,0.31323286997170025
ADNI,0,0.0627557131676457,2.042229690765263,0.279082770630707
ADNI,0,0.06579970869519781,2.1643758332179113,0.2522269957863175
ADNI,0,0.06601000275939951,1.70731565864408,0.3743679378674
ADNI,0,0.07163138530131613,1.6809649729157283,0.40164635220695516
ADNI,0,0.06076005551246689,2.339289411784471,0.2643662919405116
ADNI,0,0.05716862278281622,1.7283060944764423,0.2753728780583973
ADNI,0,0.06361178125837696,2.067661269904605,0.26719939509392093
ADNI,0,0.06393418878656283,1.8324997408123787,0.33496938694426787
ADNI,0,0.06694791162335759,2.0594484687485797,0.3068150441372108
ADNI,0,0.06298944187444677,1.9210741266617075,0.29725394494798507
ADNI,0,0.06732983381153271,1.9188160018918579,0.3147063228961395
ADNI,0,0.06681588442486823,2.21498848664183,0.290727027450661
ADNI,0,0.06929121458225343,1.9767022106399899,0.31834263738012497
ADNI,0,0.06776587705700439,2.2238515511821024,0.2730757960711412
ADNI,0,0.07059002647688441,1.891420804959266,0.33766459777056124
ADNI,0,0.08048577236001887,2.335650529185661,0.3447425036579783
ADNI,0,0.068722782087144,1.9081567723728208,0.3278742653467197
ADNI,0,0.07352050180282478,2.0124862102408647,0.36699775910005655
ADNI,0,0.06330642855494635,1.4114879844996557,0.40626057849950153
ADNI,0,0.06377745369655603,2.1230220375048225,0.28849246441547755
ADNI,0,0.06133035546390934,1.4407231767711373,0.3869083271303177
ADNI,0,0.06152079950811498,1.9226529948616808,0.2997100943911758
ADNI,0,0.06832482623551239,2.0897879577152265,0.298657213268477
ADNI,0,0.07290853659923868,1.8669040790838196,0.357936557172665
ADNI,0,0.06086831094637694,2.388349452211944,0.2552009277003801
ADNI,0,0.06637288727956406,2.016218747396302,0.32127725583446676
ADNI,0,0.06883210057975571,2.1603061355883244,0.26427805021747863
ADNI,0,0.056918026893734194,1.7271112262492452,0.2644065596330382
ADNI,0,0.06691782486488482,2.275949644048882,0.24749600769004768
ADNI,0,0.06836633214963875,2.05414285823372,0.30627054671185594
ADNI,0,0.06072382085521776,1.950456238031493,0.3018297889298373
ADNI,0,0.07043287695406406,2.246513505234355,0.29570986922005876
ADNI,0,0.08147508260698347,2.2502050009864902,0.375783628712637
ADNI,0,0.08175620696028721,2.434862565907628,0.33915221219052544
ADNI,0,0.08002420303641292,2.483557703342297,0.32486789963444956
ADNI,0,0.06201342376686723,2.3030434556379036,0.25071216292999016
ADNI,0,0.059890884432158197,1.9578784632111528,0.2813869077265526
ADNI,0,0.07927217270953024,2.45877830248685,0.2798285743884496
ADNI,0,0.06128326188875749,2.2383610907993416,0.2606139382264944
ADNI,0,0.08389031275140826,2.1178028080615867,0.40089612901293203
ADNI,0,0.06581636604112671,2.326130327865433,0.249976586427789
ADNI,0,0.07597917447142592,1.795093021914204,0.4240893054849159
ADNI,0,0.07069650563245584,2.3613621507178792,0.2540156760641275
ADNI,0,0.06871754038464195,1.5904915721371018,0.38588028567841104
ADNI,0,0.06724548618483414,1.8761034685671052,0.3076533842766994
ADNI,0,0.0719333227301927,1.152821228146718,0.5972357497880699
ADNI,0,0.07423761163901911,1.7333085882826043,0.3970332900015747
ADNI,0,0.0748198020211708,1.8940446892318539,0.3501859638067144
ADNI,0,0.06878946136492907,2.1588046375627767,0.2885373180521433
ADNI,0,0.06472409282152398,2.4538188977295285,0.24395818507175424
ADNI,0,0.0737575889383962,1.6909144530527798,0.43440373959436884
ADNI,0,0.06670957244811494,2.1023779704819967,0.28619429102650157
ADNI,0,0.06611872495518238,2.152492560493032,0.2779619092452709
ADNI,0,0.06423554768416972,1.7765676619069524,0.3706266089923765
ADNI,0,0.07358112443667413,2.337014817763628,0.2787992895198018
ADNI,0,0.07287050507857326,1.8149449983637738,0.37390579810043334
ADNI,0,0.07205474799024995,1.9468747746950523,0.3529830346514222
ADNI,0,0.071446921531357,1.8848097017132854,0.3528617638736172
ADNI,0,0.07660275378836237,2.1618958215362754,0.30446889529587845
ADNI,0,0.057807078570341994,1.9210578915987422,0.23588190273271795
ADNI,0,0.06181432193913789,2.0661006381419496,0.30197824423564806
ADNI,0,0.06968002575909583,1.982881503442246,0.34260140768514186
ADNI,0,0.0707172004897754,2.2345460778549486,0.27722868117482774
ADNI,0,0.06527587813452483,2.29058132396416,0.24088018230828218
ADNI,0,0.0767099603170942,2.32739648975261,0.3293285135294179
ADNI,0,0.06341744322581257,2.0096380192843863,0.2807397876355945
ADNI,0,0.0641335795406695,1.9093920595713192,0.27718304821999207
ADNI,0,0.060972896060582565,2.275233238741393,0.2239230330389325
ADNI,0,0.07322246671077862,2.3182930241125557,0.3169074182267493
ADNI,0,0.06859556572506705,2.1389045763906966,0.3151008977331686
ADNI,0,0.061677739131413285,1.898824680408008,0.305591893966545
