Dataset,Centiloid Quantile,Weighted Clustering Coefficient,Weighted Avg. Shortest Path Length,Weighted Small World
ADNI,0,0.08840586426289361,2.5898953849311193,0.33519763105236056
ADNI,0,0.07153050440861528,2.41552027682076,0.24051138692295856
ADNI,0,0.07770517208925859,2.2517508508359096,0.3176116499471912
ADNI,0,0.0783426829877034,2.0187812247530657,0.3986991703254372
ADNI,0,0.08905738799503733,2.195806963496724,0.3695627315325975
ADNI,0,0.08262080291116998,2.6637644039699846,0.30253871747435096
ADNI,0,0.07820625712493413,2.2376611357371785,0.2857797317836705
ADNI,0,0.0704391209492547,1.729061673261,0.3825682793947525
ADNI,0,0.07660442724373555,2.2253047158120665,0.3155942004977072
ADNI,0,0.07738977716636579,2.359228682958491,0.28615004412141504
ADNI,0,0.07544730216324025,2.3280028990914357,0.29546138609984546
ADNI,0,0.08624822527240397,2.0972276039352358,0.33494333717198915
ADNI,0,0.07595641826881101,2.078773538669332,0.37726631574747693
ADNI,0,0.0693909236322162,1.8046893212701987,0.350557955839469
ADNI,0,0.06228401893515042,2.428876087686668,0.2338316139768938
ADNI,0,0.07656985853758637,1.9897454537137191,0.4175261377412423
ADNI,0,0.07549536662305167,2.5145756350891806,0.29989563037867994
ADNI,0,0.07672150545028744,2.2688355433472203,0.287692999533729
ADNI,0,0.06485462645277092,2.0211902136758564,0.303704462772544
ADNI,0,0.07824850567095275,2.406928542165011,0.2781670398062255
ADNI,0,0.07172622150008263,2.036876385265749,0.32473835788692645
ADNI,0,0.0806066859706443,2.5815239616580996,0.2946667509934872
ADNI,0,0.07799167381826481,2.1449739055736603,0.3550904265766626
ADNI,0,0.06716494681428775,2.0980068262325346,0.23213403176420244
ADNI,0,0.06988107529320609,2.4946645729391093,0.2470695415412266
ADNI,0,0.0857176335159987,2.1646774248265235,0.30177247090561415
ADNI,0,0.0778596216582189,2.0434784169707503,0.3552661392543375
ADNI,0,0.07679585053226912,1.9203345653470438,0.3927190773334183
ADNI,0,0.07368187808747025,2.417481281700729,0.2742857169564295
ADNI,0,0.07697355740702565,2.7336449267889855,0.23884157657965197
ADNI,0,0.061582897952387014,2.102740133709418,0.24154201728433136
ADNI,0,0.07234092180010204,2.0583176615059036,0.34692928381403765
ADNI,0,0.07889842502828533,2.128015683700592,0.30477459796177825
ADNI,0,0.06649358854115077,2.190658142543845,0.31080663149789645
ADNI,0,0.06306428532778702,2.0133880994839313,0.29362577362568837
ADNI,0,0.08099189453059685,2.291533966583579,0.3152168963422634
ADNI,0,0.07025969156456091,2.3112015551708662,0.2688356492198362
ADNI,0,0.08247468815293196,2.2059141130649094,0.3276128613579065
ADNI,0,0.08294694882029326,1.9941112903860554,0.362476322529111
ADNI,0,0.07129690578302124,2.12563785268215,0.300356134990549
ADNI,0,0.06549610236099912,1.8276753993545156,0.287040231977289
ADNI,0,0.08422444793900774,2.1293327166066196,0.3853280664302161
ADNI,0,0.07738179160898967,2.0891135894235244,0.3214194242358772
ADNI,0,0.09174854765126358,2.123679830238957,0.42348009698577527
ADNI,0,0.0841568381942689,1.9001791587279038,0.4009914706561589
ADNI,0,0.08559514179834309,1.7651578849287795,0.40705892915132413
ADNI,0,0.09717196355251782,2.6881905372811046,0.3439153805512821
ADNI,0,0.07574170915434207,2.5718355965494597,0.2351647118106243
ADNI,0,0.07817656577072377,2.4705166582152214,0.3090588302640843
ADNI,0,0.07970836382082987,2.4143473813825524,0.25209695506761454
ADNI,0,0.08207949118598046,2.1500640543488756,0.3901236821237169
ADNI,0,0.08651584842453502,1.639588661012316,0.45842331703691624
ADNI,0,0.08162954935807754,2.8297599501167943,0.2453174036981194
ADNI,0,0.0789753205570984,2.3587835550906235,0.29405574117222116
ADNI,0,0.07058666544115225,1.5632957305069888,0.36719514689518273
ADNI,0,0.06896005034737071,1.9087388365802151,0.3440827999782214
ADNI,0,0.06841880220624315,2.0570944213483395,0.2999900350960212
ADNI,0,0.06833295461034623,2.141434751812795,0.30256264929710636
ADNI,0,0.08337992975836375,1.9619670399499654,0.3646581587215155
ADNI,0,0.07718673474536544,2.307128720489522,0.33870610660419986
ADNI,0,0.08110919280121472,2.1948596720798355,0.34981193154283186
ADNI,0,0.0841043568034737,2.470749356782112,0.2909871837250885
ADNI,0,0.06825640633153307,2.6324154250193725,0.24229803386213242
ADNI,0,0.08772400304011058,2.4285070892143845,0.31388388280943363
ADNI,0,0.09817019984068526,2.625128929076262,0.30065868628325654
ADNI,0,0.07156155561446102,2.101371135700353,0.31997366490944934
ADNI,0,0.08098003283537478,2.7041697050554623,0.24855417437936397
ADNI,0,0.07295643975698825,2.6158833439508316,0.19704668969930622
ADNI,0,0.0819428836539988,2.235563134947154,0.39303966598603357
ADNI,0,0.06408163755476251,2.098334128998843,0.26286719099096945
ADNI,0,0.07219058413985556,1.7807420986603075,0.4052424900140306
ADNI,0,0.07376666881083464,2.2881479359804944,0.2894703766579897
ADNI,0,0.08557528681796427,2.307508312745973,0.4164129592702932
ADNI,0,0.08174565348544902,1.8668022491600347,0.3873535217116486
