Dataset,Centiloid Quantile,Weighted Clustering Coefficient,Weighted Avg. Shortest Path Length,Weighted Small World
ADNI,0,0.08980730504453904,2.892842774881128,0.2438532638447187
ADNI,0,0.08227812710456404,2.7986356783610056,0.1886032807553772
ADNI,0,0.08589736148656811,2.6525636500823757,0.21239219030978265
ADNI,0,0.12828326377317767,2.8402535500290793,0.36598004722110117
ADNI,0,0.07329483383077635,2.4753092998339925,0.3125140298672538
ADNI,0,0.09710275716489558,3.181012927064492,0.3239452107003345
ADNI,0,0.09592663907161861,2.927102460043528,0.22876333094986293
ADNI,0,0.06848447503234978,2.824277025198905,0.19736477461416033
ADNI,0,0.08132979856424176,2.3519011724048458,0.3168821662181447
ADNI,0,0.09759038069859693,2.593700890297289,0.2809500950127154
ADNI,0,0.09113599060090495,2.923164021918043,0.22435291805380836
ADNI,0,0.1030110902481033,2.887183376651288,0.28520917916607197
ADNI,0,0.08669306728784743,2.684610825903339,0.28933758492631645
ADNI,0,0.0994047097558717,2.6361969961866696,0.3273593871832173
ADNI,0,0.08603475309375688,2.900867188186743,0.25323124903901395
ADNI,0,0.09852607665987786,3.0527505967828055,0.2569282804004422
ADNI,0,0.09302789591877637,2.769781899059358,0.3025064602733416
ADNI,0,0.08279393970333374,2.7270246979716855,0.24741821418949173
ADNI,0,0.07158842170806447,2.771940945059399,0.20632692856014834
ADNI,0,0.10601302110676958,2.6706161818927954,0.37672137397484234
ADNI,0,0.10142091258294689,2.8062180652391473,0.2867945012395143
ADNI,0,0.07743587155272721,2.9156802441195326,0.21416705675969647
ADNI,0,0.08423878403437322,2.9175642585831523,0.2673315205880841
ADNI,0,0.09398710791328455,2.845301417324697,0.2381278645869136
ADNI,0,0.10813712892620429,2.678208822610315,0.33005776204327514
ADNI,0,0.10552990962623665,2.9712269436547394,0.29110591537738995
ADNI,0,0.08392724889440906,2.5098856283710176,0.267993455788612
ADNI,0,0.10344149940456925,2.7688629279784633,0.32597773715124645
ADNI,0,0.08494825015973768,2.4250725924542955,0.19863308017630255
ADNI,0,0.06958933323916922,2.3073106234350735,0.3103791702799853
ADNI,0,0.08760714572475986,2.382611177047917,0.3525782589419682
ADNI,0,0.08242627354379292,2.9626946765045745,0.22331473929985202
ADNI,0,0.09202794851726404,2.7362764589751616,0.26316196415474874
ADNI,0,0.09962758728501944,3.0542991006311846,0.3176660482051124
ADNI,0,0.1037901215986785,2.876103118828914,0.30318377286321535
ADNI,0,0.0785310548411845,2.552166136105876,0.3104957082348373
ADNI,0,0.09036346472897458,3.03139534495878,0.32170260570012715
ADNI,0,0.09281148509916133,2.170840301443181,0.3672386662369631
ADNI,0,0.07785334772223237,2.5863826528860367,0.21660010486450332
ADNI,0,0.11006350817404766,3.186021575053477,0.31044515241896664
ADNI,0,0.10698657282785815,3.0370622743872393,0.2809665514796779
ADNI,0,0.11062376279519226,2.9480219719528105,0.32443246455917946
ADNI,0,0.08772630390914367,2.684113634094939,0.3053555497399473
ADNI,0,0.09294863153636264,2.7024617900316987,0.27755030102177997
ADNI,0,0.08281569848743262,3.0181894475795743,0.26247801177935587
ADNI,0,0.0944300571414768,3.112564999327785,0.25652820634412926
ADNI,0,0.08736484865972885,2.904388541498729,0.2842464412490357
ADNI,0,0.09043378901177486,3.027468572769329,0.23611270350830232
ADNI,0,0.09249455017890423,3.04661541960076,0.2396075568012763
ADNI,0,0.09062327317128013,3.1769955669290177,0.31548309314450873
ADNI,0,0.09008468241718415,2.9534326795711414,0.23499750641611283
ADNI,0,0.08689788323373566,2.9035639447589436,0.26826036076275517
ADNI,0,0.09827552094269563,2.8430113417636873,0.2939296311439951
ADNI,0,0.10476180829304346,2.497159562476984,0.33136125295559965
ADNI,0,0.07622153360887263,2.6956086078039827,0.21569560754917322
ADNI,0,0.08846252518455662,3.047211890371395,0.2564170119862587
ADNI,0,0.08182942579258161,2.607481219087452,0.21373160411300982
ADNI,0,0.08568559138080963,2.9765371869435757,0.22923047692859638
ADNI,0,0.09049745802017849,2.9483475203684812,0.27739667099576326
ADNI,0,0.09326005855273363,3.1328215956783145,0.2839596181258287
ADNI,0,0.09541169091658859,3.033147085289453,0.2805882573215557
ADNI,0,0.09286900175132248,2.887767093594997,0.28445844679515364
ADNI,0,0.09578443211883014,2.9669021660915096,0.26746830575942776
ADNI,0,0.0923318963261533,2.859932455932602,0.2588100428303499
